Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age,Price_per_unit_wt,Visibility_Ratio,Is_Low_Fat,MRP_bin
FDZ58,17.85,Low Fat,0.052471995,Snack Foods,123.7072,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2450.144,18,6.930375350140055,0.7416614861102694,1,"(118.765, 143.013]"
FDZ15,13.1,Low Fat,0.020853376,Dairy,117.4782,OUT013,1987,High,Tier 3,Supermarket Type1,1906.8512,38,8.967801526717558,0.2947504823206403,1,"(102.133, 118.765]"
NCI06,11.3,Low Fat,0.047791878,Household,180.766,OUT049,1999,Medium,Tier 1,Supermarket Type1,5033.448,26,15.996991150442476,0.6755107226527348,1,"(177.783, 194.486]"
FDD36,13.3,Low Fat,0.02136022,Baking Goods,120.4124,OUT018,2009,Medium,Tier 3,Supermarket Type2,1777.686,16,9.053563909774436,0.30191443090437664,1,"(118.765, 143.013]"
FDD56,15.2,Regular,0.103988736,Fruits and Vegetables,177.0054,OUT045,2002,Unknown,Tier 2,Supermarket Type1,3677.2134,23,11.645092105263158,1.469821006052628,0,"(159.433, 177.783]"
FDX27,20.7,Regular,0.114581955,Dairy,94.3436,OUT018,2009,Medium,Tier 3,Supermarket Type2,945.436,16,4.557661835748792,1.6195500671685916,0,"(84.689, 102.133]"
FDG50,7.405,Low Fat,0.02556185,Canned,89.7146,OUT010,1998,Unknown,Tier 3,Grocery Store,182.4292,27,12.115408507765023,0.36130205567232176,1,"(84.689, 102.133]"
FDU36,6.15,Low Fat,0.046459438,Baking Goods,100.5384,OUT018,2009,Medium,Tier 3,Supermarket Type2,1675.1528,16,16.34770731707317,0.6566774491979563,1,"(84.689, 102.133]"
FDJ15,11.35,Regular,0.023322478,Dairy,182.5608,OUT046,1997,Small,Tier 1,Supermarket Type1,3307.6944,28,16.084651982378855,0.32964981974201785,0,"(177.783, 194.486]"
FDG32,19.85,Low Fat,0.175962247,Fruits and Vegetables,223.0772,OUT035,2004,Small,Tier 2,Supermarket Type1,1779.0176,21,11.238146095717884,2.4871252104922306,1,"(194.486, 231.2]"
FDV15,12.81734421364985,Low Fat,0.255929096,Meat,103.3648,OUT019,1985,Small,Tier 1,Grocery Store,311.5944,40,8.06444753897781,3.617410652638952,1,"(102.133, 118.765]"
FDS28,8.18,Regular,0.082333019,Frozen Foods,58.1588,OUT013,1987,High,Tier 3,Supermarket Type1,343.5528,38,7.109877750611247,1.1637298949179469,0,"(52.796, 84.689]"
FDU23,12.15,Low Fat,0.021757269,Breads,165.0184,OUT049,1999,Medium,Tier 1,Supermarket Type1,3302.368,26,13.581761316872429,0.3075264902781168,1,"(159.433, 177.783]"
DRI03,6.03,Low Fat,0.0226994,Dairy,176.4028,OUT035,2004,Small,Tier 2,Supermarket Type1,4250.4672,21,29.25419568822554,0.32084297038470616,1,"(159.433, 177.783]"
FDH28,15.85,Regular,0.110653377,Frozen Foods,36.9506,OUT017,2007,Unknown,Tier 2,Supermarket Type1,759.012,18,2.331268138801262,1.5640218754583257,0,"(31.288999999999998, 52.796]"
FDP16,18.6,Low Fat,0.065771529,Frozen Foods,245.7802,OUT010,1998,Unknown,Tier 3,Grocery Store,245.6802,27,13.213989247311828,0.9296427540421262,1,"(231.2, 266.888]"
NCQ29,12.0,Low Fat,0.14336182349999999,Health and Hygiene,262.3278,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1561.9668,18,21.860650000000003,2.026336964479588,1,"(231.2, 266.888]"
NCH30,17.1,Low Fat,0.07467918116666666,Household,114.686,OUT018,2009,Medium,Tier 3,Supermarket Type2,1358.232,16,6.706783625730994,1.0555472969070079,1,"(102.133, 118.765]"
FDU31,10.5,Regular,0.024991056,Fruits and Vegetables,217.9508,OUT046,1997,Small,Tier 1,Supermarket Type1,2821.6604,28,20.757219047619046,0.3532342105998631,0,"(194.486, 231.2]"
FDF04,17.5,Low Fat,0.013658248,Frozen Foods,256.3304,OUT049,1999,Medium,Tier 1,Supermarket Type1,6199.9296,26,14.64745142857143,0.19305148411724413,1,"(231.2, 266.888]"
FDZ20,16.1,Low Fat,0.034278413,Fruits and Vegetables,255.2356,OUT013,1987,High,Tier 3,Supermarket Type1,6867.0612,38,15.853142857142856,0.48450566301284287,1,"(231.2, 266.888]"
NCK05,20.1,Low Fat,0.08580533742857142,Health and Hygiene,61.3536,OUT010,1998,Unknown,Tier 3,Grocery Store,183.7608,27,3.052417910447761,1.212809119864175,1,"(52.796, 84.689]"
FDV23,11.346936274509805,Low Fat,0.185306514,Breads,125.6046,OUT019,1985,Small,Tier 1,Grocery Store,622.523,40,11.06947258372844,2.619201053040835,1,"(118.765, 143.013]"
FDA07,7.55,Regular,0.051794958,Fruits and Vegetables,122.6072,OUT010,1998,Unknown,Tier 3,Grocery Store,122.5072,27,16.239364238410598,0.7320919573059683,0,"(118.765, 143.013]"
FDL03,19.25,Regular,0.027058066,Meat,194.811,OUT013,1987,High,Tier 3,Supermarket Type1,2749.754,38,10.120051948051948,0.38245020874143915,0,"(194.486, 231.2]"
FDX04,19.6,Regular,0.041740902,Frozen Foods,49.2376,OUT018,2009,Medium,Tier 3,Supermarket Type2,958.752,16,2.5121224489795915,0.5899836552603559,0,"(31.288999999999998, 52.796]"
FDV19,14.85,Regular,0.035400659,Fruits and Vegetables,161.9578,OUT018,2009,Medium,Tier 3,Supermarket Type2,1444.1202,16,10.906249158249159,0.500367965106394,0,"(159.433, 177.783]"
FDP22,14.65,Regular,0.099535996,Snack Foods,52.2666,OUT018,2009,Medium,Tier 3,Supermarket Type2,615.1992,16,3.567686006825938,1.4068840857837752,0,"(31.288999999999998, 52.796]"
FDT34,9.3,Low Fat,0.175336471,Snack Foods,107.0964,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1472.7496,18,11.51574193548387,2.478280226455848,1,"(102.133, 118.765]"
FDZ26,13.42606890459364,Regular,0.143319995,Dairy,237.5222,OUT027,1985,Medium,Tier 3,Supermarket Type3,7170.666,40,17.691120289032135,2.0257457426769534,0,"(231.2, 266.888]"
NCM43,14.5,Low Fat,0.01950565,Others,163.921,OUT049,1999,Medium,Tier 1,Supermarket Type1,2446.815,26,11.304896551724138,0.2757011500429281,1,"(159.433, 177.783]"
DRK35,8.365,Low Fat,0.071846495,Hard Drinks,37.9506,OUT046,1997,Small,Tier 1,Supermarket Type1,569.259,28,4.536832038254633,1.0155089062939961,1,"(31.288999999999998, 52.796]"
FDO20,12.85,Regular,0.1524400698,Fruits and Vegetables,252.3382,OUT046,1997,Small,Tier 1,Supermarket Type1,4794.4258,28,19.637214007782102,2.1546527573541123,0,"(231.2, 266.888]"
FDO22,13.5,Regular,0.017887238,Snack Foods,79.496,OUT049,1999,Medium,Tier 1,Supermarket Type1,1438.128,26,5.888592592592592,0.2528258267574557,0,"(52.796, 84.689]"
FDM46,7.365,Low Fat,0.159967845,Snack Foods,94.712,OUT046,1997,Small,Tier 1,Supermarket Type1,1304.968,28,12.859742023082145,2.2610535325092407,1,"(84.689, 102.133]"
FDO01,21.1,Regular,0.020718655,Breakfast,130.4994,OUT046,1997,Small,Tier 1,Supermarket Type1,2184.4898,28,6.1848056872037915,0.2928462784292071,0,"(118.765, 143.013]"
NCX05,13.14231395348837,Low Fat,0.096592065,Health and Hygiene,117.4492,OUT027,1985,Medium,Tier 3,Supermarket Type3,1621.8888,40,8.93672152527032,1.3652733134000286,1,"(102.133, 118.765]"
FDI46,9.5,Low Fat,0.074460855,Snack Foods,253.6724,OUT049,1999,Medium,Tier 1,Supermarket Type1,5033.448,26,26.702357894736842,1.052461382044675,1,"(231.2, 266.888]"
FDD11,12.85,Low Fat,0.030789914,Starchy Foods,254.904,OUT017,2007,Unknown,Tier 2,Supermarket Type1,3036.048,18,19.836887159533074,0.43519773499077724,1,"(231.2, 266.888]"
FDA32,14.0,Low Fat,0.030216783,Fruits and Vegetables,216.6192,OUT018,2009,Medium,Tier 3,Supermarket Type2,3020.0688,16,15.472800000000001,0.4270968577667291,1,"(194.486, 231.2]"
FDW32,18.35,Regular,0.094279004,Fruits and Vegetables,86.3882,OUT035,2004,Small,Tier 2,Supermarket Type1,1545.9876,21,4.707803814713896,1.3325795258144086,0,"(84.689, 102.133]"
FDX22,12.987879554655871,Regular,0.04022593,Snack Foods,210.9928,OUT019,1985,Small,Tier 1,Grocery Store,210.3928,40,16.24536161673625,0.5685703969130136,0,"(194.486, 231.2]"
FDQ47,7.155,Regular,0.168527463,Breads,33.6874,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1023.3346,23,4.708232005590496,2.382038812493663,0,"(31.288999999999998, 52.796]"
FDT07,5.82,Regular,0.077304459,Fruits and Vegetables,257.633,OUT035,2004,Small,Tier 2,Supermarket Type1,4613.994,21,44.26683848797251,1.092654089955802,0,"(231.2, 266.888]"
NCQ43,17.75,Low Fat,0.12329732271428571,Others,108.6912,OUT018,2009,Medium,Tier 3,Supermarket Type2,1201.1032,16,6.123447887323944,1.7427367798326443,1,"(102.133, 118.765]"
FDW07,18.0,Regular,0.142570104,Fruits and Vegetables,88.2514,OUT013,1987,High,Tier 3,Supermarket Type1,1505.3738,38,4.902855555555556,2.0151464644623416,0,"(84.689, 102.133]"
FDE35,7.06,Regular,0.043968652,Starchy Foods,57.6904,OUT049,1999,Medium,Tier 1,Supermarket Type1,585.904,26,8.171444759206798,0.6214716209014973,0,"(52.796, 84.689]"
FDC04,15.6,Low Fat,0.045076878,Dairy,241.3854,OUT045,2002,Unknown,Tier 2,Supermarket Type1,2900.2248,23,15.473423076923078,0.6371357583543623,1,"(231.2, 266.888]"
NCW53,13.14231395348837,Low Fat,0.030347404,Health and Hygiene,192.5162,OUT027,1985,Medium,Tier 3,Supermarket Type3,3078.6592,40,14.648577159344175,0.428943110515023,1,"(177.783, 194.486]"
NCG07,12.3,Low Fat,0.052492122,Household,191.053,OUT035,2004,Small,Tier 2,Supermarket Type1,3415.554,21,15.532764227642275,0.741945969685383,1,"(177.783, 194.486]"
FDQ03,15.0,Regular,0.077999504,Meat,238.0248,OUT035,2004,Small,Tier 2,Supermarket Type1,1896.1984,21,15.86832,1.1024781514883109,0,"(231.2, 266.888]"
FDV46,18.2,Low Fat,0.012597384,Snack Foods,141.218,OUT013,1987,High,Tier 3,Supermarket Type1,2936.178,38,7.759230769230769,0.1780567813086148,1,"(118.765, 143.013]"
NCM26,20.5,Low Fat,0.023179181,Others,154.034,OUT049,1999,Medium,Tier 1,Supermarket Type1,2450.144,26,7.513853658536585,0.3276243990204474,1,"(143.013, 159.433]"
DRA59,8.27,Regular,0.128126825,Soft Drinks,183.6924,OUT049,1999,Medium,Tier 1,Supermarket Type1,1295.6468,26,22.211898428053203,1.8109990184305058,0,"(177.783, 194.486]"
FDW13,12.305705009276437,Low Fat,0.097410707,Canned,52.7324,OUT027,1985,Medium,Tier 3,Supermarket Type3,2492.7552,40,4.285199422564462,1.3768443474785361,1,"(31.288999999999998, 52.796]"
DRF27,8.93,Low Fat,0.028417272,Dairy,154.534,OUT046,1997,Small,Tier 1,Supermarket Type1,2603.278,28,17.305039193729,0.4016618042199414,1,"(143.013, 159.433]"
FDT12,6.215,Regular,0.049902382,Baking Goods,225.8062,OUT017,2007,Unknown,Tier 2,Supermarket Type1,3159.8868,18,36.33245374094932,0.7053414834820433,0,"(194.486, 231.2]"
FDD40,20.25,Regular,0.014823358,Dairy,190.7162,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1154.4972,23,9.418083950617284,0.20951964421067942,0,"(177.783, 194.486]"
FDN25,7.895,Regular,0.061424738,Breakfast,57.7588,OUT018,2009,Medium,Tier 3,Supermarket Type2,1145.176,16,7.315870804306524,0.86820336198412,0,"(52.796, 84.689]"
FDE33,19.35,Regular,0.049594299,Fruits and Vegetables,77.0644,OUT013,1987,High,Tier 3,Supermarket Type1,2278.3676,38,3.982656330749354,0.7009869073767263,0,"(52.796, 84.689]"
NCL29,9.695,Low Fat,0.113939434,Health and Hygiene,160.2604,OUT046,1997,Small,Tier 1,Supermarket Type1,1901.5248,28,16.530211449200618,1.6104684021829732,1,"(159.433, 177.783]"
NCO30,13.384736495388669,Low Fat,0.027532258,Household,185.0608,OUT019,1985,Small,Tier 1,Grocery Store,551.2824,40,13.826256502229793,0.38915264007498385,1,"(177.783, 194.486]"
FDB16,8.21,Low Fat,0.045016894,Dairy,87.6198,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1133.8574,23,10.672326431181485,0.6362879189958085,1,"(84.689, 102.133]"
FDF16,7.3,Low Fat,0.086307051,Frozen Foods,146.8076,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1330.2684,23,20.110630136986302,1.2199005527892508,1,"(143.013, 159.433]"
FDL02,20.0,Regular,0.104083376,Canned,107.4622,OUT046,1997,Small,Tier 1,Supermarket Type1,3705.177,28,5.37311,1.471158688049386,0,"(102.133, 118.765]"
FDO13,7.865,Low Fat,0.061154604,Breakfast,165.3526,OUT049,1999,Medium,Tier 1,Supermarket Type1,1151.1682,26,21.023852511125238,0.8643851731790457,1,"(159.433, 177.783]"
DRG27,13.42606890459364,Low Fat,0.184035253,Dairy,42.2138,OUT019,1985,Small,Tier 1,Grocery Store,40.6138,40,3.1441667922288725,2.601232509582672,1,"(31.288999999999998, 52.796]"
FDX31,20.35,Regular,0.024815024,Fruits and Vegetables,234.0958,OUT010,1998,Unknown,Tier 3,Grocery Store,467.3916,27,11.503479115479115,0.350746099470813,0,"(231.2, 266.888]"
FDX11,16.0,Regular,0.106918052,Baking Goods,183.5634,OUT049,1999,Medium,Tier 1,Supermarket Type1,4725.8484,26,11.4727125,1.5112252038127205,0,"(177.783, 194.486]"
NCW41,18.0,Low Fat,0.015438774249999999,Health and Hygiene,158.0604,OUT049,1999,Medium,Tier 1,Supermarket Type1,3327.6684,26,8.781133333333333,0.21821819913605264,1,"(143.013, 159.433]"
FDI52,18.7,Low Fat,0.105104552,Frozen Foods,121.7072,OUT018,2009,Medium,Tier 3,Supermarket Type2,1347.5792,16,6.5084064171123,1.4855924237924265,1,"(118.765, 143.013]"
FDN08,13.224769381746812,Regular,0.087936752,Fruits and Vegetables,115.9466,OUT027,1985,Medium,Tier 3,Supermarket Type3,4124.631,40,8.76738161952621,1.2429354396003087,0,"(102.133, 118.765]"
DRD15,10.6,Low Fat,0.056795923,Dairy,232.8642,OUT046,1997,Small,Tier 1,Supermarket Type1,3485.463,28,21.968320754716984,0.8027777228059353,1,"(231.2, 266.888]"
DRF01,5.655,Low Fat,0.176070535,Soft Drinks,144.0102,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1749.7224,18,25.465994694960212,2.488655799123517,1,"(143.013, 159.433]"
DRH15,13.42606890459364,Low Fat,0.19244045,Dairy,43.9428,OUT019,1985,Small,Tier 1,Grocery Store,131.8284,40,3.2729461104557016,2.7200351375000893,1,"(31.288999999999998, 52.796]"
FDX59,10.195,Low Fat,0.051871718,Breads,35.3558,OUT018,2009,Medium,Tier 3,Supermarket Type2,237.6906,16,3.4679548798430604,0.7331769157809381,1,"(31.288999999999998, 52.796]"
FDO37,8.06,Low Fat,0.035780177,Breakfast,230.2326,OUT010,1998,Unknown,Tier 3,Grocery Store,693.0978,27,28.564838709677417,0.5057322338727255,1,"(194.486, 231.2]"
FDY56,16.35,Regular,0.104463896,Fruits and Vegetables,227.1062,OUT010,1998,Unknown,Tier 3,Grocery Store,225.7062,27,13.890287461773699,1.4765371195097237,0,"(194.486, 231.2]"
FDR31,6.46,Regular,0.049162885,Fruits and Vegetables,146.9102,OUT046,1997,Small,Tier 1,Supermarket Type1,1895.5326,28,22.74151702786378,0.6948891184825023,0,"(143.013, 159.433]"
NCH54,13.5,Low Fat,0.072655379,Household,157.792,OUT035,2004,Small,Tier 2,Supermarket Type1,3994.8,21,11.688296296296297,1.0269420166518322,1,"(143.013, 159.433]"
NCW06,16.2,Low Fat,0.050442528,Household,190.8162,OUT045,2002,Unknown,Tier 2,Supermarket Type1,2693.8268,23,11.778777777777778,0.7129761366923226,1,"(177.783, 194.486]"
NCC18,19.1,Low Fat,0.177992139,Household,173.1422,OUT018,2009,Medium,Tier 3,Supermarket Type2,2931.5174,16,9.06503664921466,2.5158165670408685,1,"(159.433, 177.783]"
DRJ23,11.400327868852461,Low Fat,0.048759334,Hard Drinks,188.1872,OUT027,1985,Medium,Tier 3,Supermarket Type3,3214.4824,40,16.5071743694458,0.6891851570763983,1,"(177.783, 194.486]"
FDO16,5.48,Low Fat,0.015131684,Frozen Foods,83.025,OUT049,1999,Medium,Tier 1,Supermarket Type1,1414.825,26,15.150547445255475,0.21387765498130926,1,"(52.796, 84.689]"
FDB08,6.055,Low Fat,0.031151714,Fruits and Vegetables,158.7578,OUT049,1999,Medium,Tier 1,Supermarket Type1,2085.9514,26,26.219289843104875,0.44031157001219573,1,"(143.013, 159.433]"
NCZ53,9.6,Low Fat,0.024456797,Health and Hygiene,186.6214,OUT013,1987,High,Tier 3,Supermarket Type1,3203.1638,38,19.439729166666666,0.34568276675047666,1,"(177.783, 194.486]"
DRJ01,6.135,Low Fat,0.192540665,Soft Drinks,160.2236,OUT010,1998,Unknown,Tier 3,Grocery Store,322.2472,27,26.11631621841891,2.7214516189170914,1,"(159.433, 177.783]"
DRE48,8.43,Low Fat,0.01732573,Soft Drinks,197.9768,OUT046,1997,Small,Tier 1,Supermarket Type1,1182.4608,28,23.48479240806643,0.2448892339569951,1,"(194.486, 231.2]"
DRA59,8.27,Regular,0.127821472,Soft Drinks,185.9924,OUT013,1987,High,Tier 3,Supermarket Type1,555.2772,38,22.49001209189843,1.8066830293058644,0,"(177.783, 194.486]"
FDS27,10.195,Regular,0.012477512,Meat,197.111,OUT049,1999,Medium,Tier 1,Supermarket Type1,785.644,26,19.334085335948995,0.17636245949632215,0,"(194.486, 231.2]"
NCW29,14.0,Low Fat,0.028980533,Health and Hygiene,129.531,OUT018,2009,Medium,Tier 3,Supermarket Type2,2077.296,16,9.252214285714286,0.4096231746677004,1,"(118.765, 143.013]"
DRN35,8.01,Low Fat,0.070356805,Hard Drinks,36.8532,OUT049,1999,Medium,Tier 1,Supermarket Type1,755.0172,26,4.600898876404495,0.9944529944834464,1,"(31.288999999999998, 52.796]"
FDB09,16.25,Low Fat,0.057396092,Fruits and Vegetables,125.8046,OUT046,1997,Small,Tier 1,Supermarket Type1,747.0276,28,7.741821538461538,0.8112607666173497,1,"(118.765, 143.013]"
FDV59,13.35,Low Fat,0.048017962,Breads,219.6166,OUT035,2004,Small,Tier 2,Supermarket Type1,3483.4656,21,16.450681647940076,0.67870629002969,1,"(194.486, 231.2]"
FDD26,12.305705009276437,Regular,0.071806046,Canned,186.5924,OUT027,1985,Medium,Tier 3,Supermarket Type3,5182.5872,40,15.163080852282793,1.0149371829308635,0,"(177.783, 194.486]"
FDV55,17.75,Low Fat,0.05507343,Fruits and Vegetables,145.1444,OUT046,1997,Small,Tier 1,Supermarket Type1,1886.8772,28,8.177149295774647,0.7784312744158077,1,"(143.013, 159.433]"
FDH48,13.5,Low Fat,0.08213762399999999,Baking Goods,88.054,OUT013,1987,High,Tier 3,Supermarket Type1,1211.756,38,6.522518518518519,1.1609680989146023,1,"(84.689, 102.133]"
FDM51,11.8,Regular,0.0259688346,Meat,102.4674,OUT010,1998,Unknown,Tier 3,Grocery Store,203.7348,27,8.683677966101694,0.3670545490406412,0,"(102.133, 118.765]"
DRG48,5.78,Low Fat,0.014577695,Soft Drinks,147.2102,OUT049,1999,Medium,Tier 1,Supermarket Type1,1895.5326,26,25.46889273356401,0.20604733892359614,1,"(143.013, 159.433]"
FDP49,9.0,Regular,0.07771102133333334,Breakfast,55.2614,OUT018,2009,Medium,Tier 3,Supermarket Type2,552.614,16,6.140155555555555,1.0984006148275256,0,"(52.796, 84.689]"
FDB03,17.75,Regular,0.156831826,Dairy,241.0538,OUT046,1997,Small,Tier 1,Supermarket Type1,1201.769,28,13.580495774647886,2.2167277066661404,0,"(231.2, 266.888]"
FDL10,8.395,Low Fat,0.039538926571428566,Snack Foods,98.7042,OUT013,1987,High,Tier 3,Supermarket Type1,892.8378,38,11.757498511018463,0.5588599983699977,1,"(84.689, 102.133]"
FDJ32,13.224769381746812,Low Fat,0.057512481,Fruits and Vegetables,62.5536,OUT027,1985,Medium,Tier 3,Supermarket Type3,1592.5936,40,4.730033333234392,0.8129058582268242,1,"(52.796, 84.689]"
FDD11,12.85,Low Fat,0.030632116,Starchy Foods,253.004,OUT018,2009,Medium,Tier 3,Supermarket Type2,3795.06,16,19.689027237354086,0.4329673509700205,1,"(231.2, 266.888]"
FDW13,8.5,Low Fat,0.098036903,Canned,51.5324,OUT049,1999,Medium,Tier 1,Supermarket Type1,882.8508,26,6.062635294117648,1.3856952679734842,1,"(31.288999999999998, 52.796]"
FDA32,14.0,Low Fat,0.037278289,Fruits and Vegetables,216.9192,OUT017,2007,Unknown,Tier 2,Supermarket Type1,6471.576,18,15.49422857142857,0.5269071858119384,1,"(194.486, 231.2]"
DRQ35,9.3,Low Fat,0.042377219,Hard Drinks,123.7388,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1609.9044,23,13.305247311827955,0.598977630272307,1,"(118.765, 143.013]"
DRI37,15.85,Low Fat,0.107597879,Soft Drinks,58.7904,OUT046,1997,Small,Tier 1,Supermarket Type1,585.904,28,3.709173501577287,1.5208341676632064,1,"(52.796, 84.689]"
FDU38,10.8,Low Fat,0.082549896,Dairy,193.7504,OUT046,1997,Small,Tier 1,Supermarket Type1,4602.0096,28,17.939851851851852,1.1667953266424913,1,"(177.783, 194.486]"
FDJ07,7.26,Low Fat,0.02414202,Meat,117.415,OUT010,1998,Unknown,Tier 3,Grocery Store,466.06,27,16.172865013774107,0.34123357480316585,1,"(102.133, 118.765]"
FDT38,18.7,Low Fat,0.057771828,Dairy,85.3566,OUT018,2009,Medium,Tier 3,Supermarket Type2,591.8962,16,4.564524064171123,0.8165715789877414,1,"(84.689, 102.133]"
FDX02,16.0,Low Fat,0.057292529,Dairy,224.3404,OUT018,2009,Medium,Tier 3,Supermarket Type2,4500.808,16,14.021275,0.8097969631449253,1,"(194.486, 231.2]"
NCN18,8.895,Low Fat,0.124610886,Household,113.1544,OUT013,1987,High,Tier 3,Supermarket Type1,4250.4672,38,12.721124227093872,1.7613032417821612,1,"(102.133, 118.765]"
FDQ13,11.1,Low Fat,0.010663189,Canned,82.3908,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1342.2528,23,7.422594594594595,0.15071804684412468,1,"(52.796, 84.689]"
DRP35,18.85,Low Fat,0.091237452,Hard Drinks,128.9336,OUT018,2009,Medium,Tier 3,Supermarket Type2,1278.336,16,6.839978779840849,1.2895889367125142,1,"(118.765, 143.013]"
DRK47,7.905,Low Fat,0.064325351,Hard Drinks,230.2694,OUT018,2009,Medium,Tier 3,Supermarket Type2,3197.1716,16,29.129588867805186,0.9092018593389617,1,"(194.486, 231.2]"
DRI47,14.7,Low Fat,0.020920179,Hard Drinks,143.8128,OUT046,1997,Small,Tier 1,Supermarket Type1,3020.0688,28,9.78318367346939,0.2956947043243324,1,"(143.013, 159.433]"
FDK20,12.6,Regular,0.041641933,Fruits and Vegetables,121.1072,OUT045,2002,Unknown,Tier 2,Supermarket Type1,980.0576,23,9.61168253968254,0.5885847853370977,0,"(118.765, 143.013]"
FDC34,16.0,Regular,0.173462841,Snack Foods,157.6972,OUT018,2009,Medium,Tier 3,Supermarket Type2,2960.1468,16,9.856075,2.451797543450928,0,"(143.013, 159.433]"
FDI15,13.42606890459364,Low Fat,0.24749009,Dairy,263.1884,OUT019,1985,Small,Tier 1,Grocery Store,529.9768,40,19.602789310127243,3.4981301539414367,1,"(231.2, 266.888]"
FDG05,12.867061281337046,Regular,0.087421738,Frozen Foods,154.463,OUT027,1985,Medium,Tier 3,Supermarket Type3,2972.797,40,12.00452819977161,1.2356560127630483,0,"(143.013, 159.433]"
FDK34,13.35,Low Fat,0.038744606,Snack Foods,239.3564,OUT017,2007,Unknown,Tier 2,Supermarket Type1,3098.6332,18,17.929318352059926,0.5476327337033184,1,"(231.2, 266.888]"
FDX50,20.1,Low Fat,0.124910635,Dairy,109.6228,OUT010,1998,Unknown,Tier 3,Grocery Store,110.5228,27,5.453870646766169,1.7655400215882286,1,"(102.133, 118.765]"
